Requester ID|xAR Title|XAR type|Investigation Class|Scientific Objective|Ground Campaign|Implementation Urgency|SSSG-Active|User-Active|Coverage Method| Sample length (Min.)| Sample length (Max.)|Number of samples|Coverage amount required|Allow Cross-Track Fragmentation|Require Full Duration Observations Across AOI|Instrument Mode|Band gain setting (VNIR1)|Band gain setting (VNIR2)|Band gain setting (VNIR3)|Band gain setting (SWIR0)|Band gain setting (SWIR5)|Band gain setting (SWIR6)|Band gain setting (SWIR7)|Band gain setting (SWIR8)|Band gain setting (SWIR9)|Day/Night|Sun Angle(Min.)|Sun Angle(Max.)|Pointing|Specific Look Angle|Specific View Swath|Range-Look Angle (Min.)|Range-Look Angle (Max.)|Look Angle Absolute Flag|Avoid Clouds|Coverage|Multiple Observation=2|Lifetime (Start)|Lifetime (End)|AW Duration (days)|AW Repeat Cycle =|Expedited Data|Justification for Expedited Data|Level 1B Process|Map Projection|Re-sampling|Commetns|AOI Points|AOI Points1 (Lon.- Lat.)|AOI Points2 (Lon.- Lat.)|AOI Points3 (Lon.- Lat.)|AOI Points4 (Lon.- Lat.)|AOI Points5 (Lon.- Lat.)|AOI Points6 (Lon.- Lat.)|AOI Points7 (Lon.- Lat.)|AOI Points8 (Lon.- Lat.)|AOI Points9 (Lon.- Lat.)|AOI Points10 (Lon.- Lat.)|AOI Points11 (Lon.- Lat.)|AOI Points12 (Lon.- Lat.)|AOI Points13 (Lon.- Lat.)|AOI Points14 (Lon.- Lat.)|AOI Points15 (Lon.- Lat.)|AOI Points16 (Lon.- Lat.)|AOI Points17 (Lon.- Lat.)|AOI Points18 (Lon.- Lat.)|AOI Points19 (Lon.- Lat.)|AOI Points20 (Lon.- Lat.)|AOI Points21 (Lon.- Lat.)|AOI Points22 (Lon.- Lat.)|AOI Points23 (Lon.- Lat.)|AOI Points24 (Lon.- Lat.)
R00E2201|H007EC1626_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|08/02/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Arctic_Canada; Kieffer (Extended)|4|-82 20'42.00"  83 29'40.52"|-79 02'42.05"  83 29'40.52"|-79 02'42.05"  82 59'40.52"|-82 20'42.00"  82 59'40.52"||||||||||||||||||||
R00E2201|H007EC1627_ex|8|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|07/01/2023 00:00:00|07/17/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Arctic_wide_pointing; Kieffer (Extended)|4|-36 08'41.96"  83 59'40.52"|-32 50'42.00"  83 59'40.52"|-32 50'42.00"  83 29'40.52"|-36 08'41.96"  83 29'40.52"||||||||||||||||||||
R00E2201|H007EC1628_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Greenland; Kieffer (Extended)|4|-24 36'00.02"  80 00'00.00"|-20 23'59.98"  80 00'00.00"|-20 23'59.98"  79 00'00.00"|-24 36'00.02"  79 00'00.00"||||||||||||||||||||
R00E2201|H007EC1629_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|02/16/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-104 23'59.98"  -72 00'00.00"|-101 15'00.00"  -72 00'00.00"|-101 15'00.00"  -73 00'00.00"|-104 23'59.98"  -73 00'00.00"||||||||||||||||||||
R00E2201|H007EC1630_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|02/16/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-101 15'00.00"  -72 00'00.00"|-98 06'00.02"  -72 00'00.00"|-98 06'00.02"  -73 00'00.00"|-101 15'00.00"  -73 00'00.00"||||||||||||||||||||
R00E2201|H007EC1631_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|02/16/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-104 23'59.98"  -73 00'00.00"|-101 15'00.00"  -73 00'00.00"|-101 15'00.00"  -74 00'00.00"|-104 23'59.98"  -74 00'00.00"||||||||||||||||||||
R00E2201|H007EC1632_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|02/16/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-101 15'00.00"  -73 00'00.00"|-98 06'00.02"  -73 00'00.00"|-98 06'00.02"  -74 00'00.00"|-101 15'00.00"  -74 00'00.00"||||||||||||||||||||
R00E2201|H007FC0001_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|10/05/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|17|-152 31'29.98"  60 20'34.44"|-152 49'15.60"  59 53'43.80"|-153 33'35.99"  59 54'52.20"|-153 59'24.02"  60 09'30.96"|-154 00'43.18"  60 14'27.96"|-153 51'50.39"  60 29'13.20"|-153 58'12.00"  60 46'04.08"|-153 50'23.99"  61 04'23.52"|-153 55'40.78"  61 11'52.08"|-154 11'52.79"  61 17'50.24"|-154 27'25.20"  62 06'00.36"|-154 24'36.01"  62 11'11.76"|-154 01'22.78"  62 11'30.12"|-153 42'10.81"  62 24'18.00"|-153 27'28.77"  62 15'45.36"|-153 20'06.02"  62 15'45.36"|-153 19'48.01"  62 16'00.48"|||||||
R00E2201|H007FC0002_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|10/05/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|14|-151 53'27.62"  62 27'01.80"|-152 06'17.98"  62 21'40.68"|-152 14'13.20"  62 09'00.00"|-152 14'13.20"  62 01'37.20"|-152 09'28.82"  61 55'57.72"|-151 42'43.22"  61 44'36.60"|-151 39'21.62"  61 21'09.00"|-151 59'09.57"  61 09'31.32"|-152 31'29.98"  60 20'34.44"|-153 19'48.01"  62 16'00.48"|-153 14'24.02"  62 20'30.12"|-153 08'31.19"  62 39'16.92"|-152 26'20.38"  62 46'18.84"|-152 16'04.82"  62 51'32.00"||||||||||
R00E2201|H007FC0003_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|10/05/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|16|-148 17'49.19"  60 42'11.12"|-148 13'04.81"  60 23'34.40"|-148 17'34.80"  60 07'22.80"|-148 30'00.00"  59 57'17.64"|-149 22'15.61"  59 55'45.12"|-149 47'16.78"  59 38'18.96"|-150 30'32.41"  59 31'30.72"|-150 52'40.82"  59 15'35.28"|-151 10'26.39"  59 16'35.40"|-151 15'54.00"  59 24'28.44"|-151 09'21.62"  59 41'52.80"|-150 05'31.18"  60 23'37.68"|-149 28'47.98"  60 27'24.84"|-149 21'21.61"  60 32'38.40"|-149 24'14.43"  61 10'11.64"|-149 12'10.81"  61 21'15.84"||||||||
R00E2201|H007FC0004_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|10/05/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|17|-147 03'00.01"  60 57'21.60"|-147 52'40.82"  60 48'43.92"|-148 08'16.80"  60 55'23.16"|-148 15'10.82"  60 52'51.60"|-148 18'54.01"  60 46'28.20"|-148 17'49.19"  60 42'11.12"|-149 12'10.81"  61 21'15.84"|-149 06'00.02"  61 26'57.84"|-149 03'28.80"  61 33'54.00"|-149 06'00.02"  61 40'50.16"|-149 20'06.02"  61 53'21.48"|-149 19'58.77"  62 08'35.52"|-149 15'39.61"  62 12'53.64"|-148 10'44.40"  62 26'46.32"|-147 46'33.60"  62 12'05.04"|-147 31'12.02"  61 47'33.36"|-147 03'00.01"  61 48'23.04"|||||||
R00E2201|H007FC0005_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|10/05/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|12|-144 35'45.57"  60 27'52.20"|-144 49'29.99"  60 31'18.84"|-144 53'13.18"  60 30'39.60"|-145 05'09.59"  60 25'10.92"|-145 18'35.99"  60 25'16.68"|-145 24'46.78"  60 28'36.48"|-145 52'44.39"  60 35'31.92"|-145 52'44.39"  61 28'06.56"|-145 17'56.39"  61 19'15.24"|-145 12'36.02"  61 20'42.00"|-144 59'09.57"  61 30'55.80"|-144 35'45.57"  61 26'45.60"||||||||||||
R00E2201|H007FC0006_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|10/05/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|18|-143 47'23.98"  60 03'17.24"|-143 53'09.61"  60 05'39.12"|-144 07'33.63"  60 19'39.72"|-144 35'45.57"  60 27'52.20"|-144 35'45.57"  61 26'45.60"|-144 26'05.99"  61 25'02.64"|-144 20'45.57"  61 26'29.40"|-144 16'48.00"  61 30'26.64"|-144 16'19.21"  61 35'40.20"|-144 21'36.00"  61 47'02.04"|-144 28'37.22"  61 56'24.00"|-144 35'45.57"  61 59'33.72"|-144 48'54.01"  61 56'26.88"|-144 53'49.21"  61 58'40.04"|-144 53'38.39"  62 08'07.44"|-144 48'07.21"  62 16'10.92"|-143 58'33.59"  62 28'17.76"|-143 49'22.79"  62 25'48.00"||||||
R00E2201|H007FC0007_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|10/05/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|12|-142 47'16.78"  60 15'42.48"|-143 06'00.02"  60 11'42.72"|-143 13'58.81"  60 02'45.96"|-143 38'49.21"  59 59'47.04"|-143 47'23.98"  60 03'17.24"|-143 49'22.79"  62 25'48.00"|-143 07'37.20"  62 14'29.04"|-143 00'07.20"  62 19'42.96"|-142 57'46.79"  62 37'43.68"|-142 51'54.02"  62 40'26.04"|-142 35'20.42"  62 26'08.52"|-142 14'06.00"  62 24'26.28"||||||||||||
R00E2201|H007FC0008_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|10/05/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|17|-141 19'08.40"  59 53'00.24"|-141 23'42.02"  59 55'48.00"|-141 38'49.21"  59 54'33.12"|-141 47'20.41"  59 58'16.32"|-142 17'13.21"  60 01'41.16"|-142 25'47.97"  60 06'24.84"|-142 41'59.99"  60 06'29.52"|-142 47'16.78"  60 15'42.48"|-142 14'06.00"  62 24'26.28"|-142 00'43.18"  62 23'22.20"|-141 49'22.79"  62 09'08.64"|-141 18'35.99"  62 10'47.64"|-141 15'43.18"  62 06'27.72"|-141 23'05.98"  61 54'52.20"|-141 22'15.61"  61 45'47.16"|-141 12'21.58"  61 39'15.12"|-140 59'56.37"  61 37'25.32"|||||||
R00E2201|H007FC0009_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|18|-139 20'52.83"  61 19'57.00"|-139 19'40.81"  61 20'04.52"|-138 39'03.60"  60 58'59.88"|-138 22'01.22"  61 00'43.20"|-137 31'04.82"  60 43'48.36"|-137 25'40.78"  60 35'20.76"|-137 34'58.77"  60 22'28.92"|-137 34'58.77"  60 15'06.12"|-137 24'07.17"  59 59'43.08"|-138 02'02.39"  58 49'53.76"|-138 12'18.01"  58 56'04.92"|-138 13'40.79"  59 03'47.52"|-138 16'40.80"  59 05'58.92"|-138 29'20.39"  59 12'43.20"|-138 45'35.98"  59 15'09.00"|-138 51'10.79"  59 21'20.12"|-139 36'39.57"  59 48'32.36"|-139 42'21.58"  59 50'03.48"||||||
R00E2201|H007FC0010_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|13|-137 24'07.17"  59 59'43.08"|-137 15'00.00"  59 46'48.00"|-137 10'26.39"  59 43'35.76"|-137 01'19.21"  59 44'23.64"|-136 26'31.20"  60 07'13.80"|-135 49'48.01"  59 58'32.52"|-135 47'45.62"  59 59'20.76"|-135 47'45.62"  58 34'44.76"|-136 13'22.83"  58 46'19.92"|-136 21'39.57"  58 42'28.44"|-136 36'57.59"  58 17'00.24"|-137 16'01.19"  58 22'10.52"|-138 02'02.39"  58 49'53.76"|||||||||||
R00E2201|H007FC0011_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|13|-133 26'20.38"  58 55'38.64"|-132 18'39.62"  58 20'14.28"|-131 50'45.57"  58 08'47.40"|-131 49'08.40"  57 43'20.64"|-131 45'57.62"  57 38'45.96"|-131 40'51.60"  57 36'24.12"|-131 26'49.22"  57 39'00.72"|-132 09'57.60"  56 28'56.64"|-132 40'47.97"  56 49'25.68"|-133 01'44.43"  57 16'13.44"|-133 29'49.18"  57 32'01.64"|-133 40'08.42"  57 57'47.88"|-133 53'56.41"  58 04'42.96"|||||||||||
R00E2201|H007FC0012_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|11|-131 26'49.22"  57 39'00.72"|-130 08'38.39"  57 53'30.84"|-130 01'01.19"  57 50'13.20"|-129 58'44.41"  57 39'37.80"|-129 53'59.98"  57 33'58.32"|-129 37'55.21"  57 29'39.12"|-130 33'50.38"  55 29'22.92"|-130 52'30.00"  56 00'33.84"|-130 58'04.81"  56 05'09.96"|-131 31'04.82"  56 03'10.40"|-132 09'57.60"  56 28'56.64"|||||||||||||
R00E2201|H007FC0013_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|18|-129 37'55.21"  57 29'39.12"|-129 22'40.82"  57 25'32.88"|-128 59'34.79"  57 24'45.72"|-128 49'12.03"  57 36'37.04"|-128 43'19.20"  57 37'04.08"|-128 31'08.39"  57 21'42.08"|-128 30'50.43"  57 21'39.96"|-129 42'32.40"  53 56'32.28"|-129 44'49.18"  54 13'18.12"|-130 01'44.43"  54 19'14.12"|-130 03'46.81"  54 23'13.20"|-130 01'58.82"  54 27'04.68"|-129 45'25.21"  54 33'45.00"|-129 41'42.03"  54 40'08.76"|-129 44'34.79"  55 13'19.20"|-129 49'48.01"  55 20'47.76"|-130 31'55.19"  55 26'07.08"|-130 33'50.38"  55 29'22.92"||||||
R00E2201|H007FC0014_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|12|-128 30'50.43"  57 21'39.96"|-128 03'39.62"  57 18'14.76"|-127 53'56.41"  57 09'18.36"|-128 22'48.02"  54 37'43.68"|-128 35'27.61"  54 38'03.84"|-128 42'57.61"  54 32'49.92"|-128 42'14.38"  54 10'04.44"|-128 51'28.81"  54 04'41.12"|-128 55'04.80"  53 45'52.20"|-129 31'08.39"  53 37'48.00"|-129 40'40.78"  53 42'59.40"|-129 42'32.40"  53 56'32.28"||||||||||||
R00E2201|H007FC0015_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|18|-128 16'37.17"  54 20'40.20"|-127 36'25.18"  54 17'00.96"|-127 38'13.18"  54 06'07.56"|-127 33'28.80"  54 00'28.44"|-127 10'08.42"  53 49'50.52"|-127 06'21.61"  53 32'35.12"|-126 29'27.59"  53 05'44.84"|-126 27'21.58"  52 54'39.92"|-127 10'37.21"  52 27'06.08"|-127 15'39.61"  52 30'00.36"|-127 46'48.00"  52 34'52.32"|-128 02'31.23"  52 54'02.16"|-128 32'45.62"  52 59'14.64"|-128 48'17.97"  53 39'30.24"|-128 41'20.38"  53 39'37.44"|-128 36'46.82"  53 42'49.64"|-128 31'33.60"  54 01'15.60"|-128 22'15.61"  54 06'39.24"||||||
R00E2201|H007FC0016_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|15|-126 27'21.58"  52 54'39.92"|-126 25'37.21"  52 45'54.32"|-126 11'05.99"  52 29'44.52"|-125 42'53.99"  52 12'14.76"|-125 38'45.59"  51 53'51.72"|-125 34'01.20"  51 48'12.20"|-125 21'57.59"  51 47'58.20"|-125 41'42.03"  51 03'19.08"|-126 24'50.41"  50 55'45.12"|-127 01'19.21"  51 14'07.44"|-127 18'14.40"  51 38'46.28"|-127 18'03.58"  52 00'58.68"|-127 06'54.02"  52 17'30.48"|-127 09'18.00"  52 26'18.96"|-127 10'37.21"  52 27'06.08"|||||||||
R00E2201|H007FC0017_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|14|-125 21'57.59"  51 47'58.20"|-125 09'39.58"  51 50'11.76"|-124 29'31.22"  51 27'07.92"|-124 10'51.60"  51 24'47.52"|-124 05'02.40"  51 15'50.04"|-123 58'37.22"  51 12'08.64"|-123 37'37.20"  51 11'15.36"|-123 52'51.59"  50 11'44.12"|-124 06'10.79"  50 31'26.76"|-124 11'24.01"  50 35'33.00"|-125 08'34.82"  50 39'06.84"|-125 32'02.39"  51 01'45.48"|-125 37'04.79"  51 04'07.32"|-125 41'42.03"  51 03'19.08"||||||||||
R00E2201|H007FC0018_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|16|-123 37'37.20"  51 11'15.36"|-123 09'28.82"  51 10'04.08"|-122 55'11.99"  50 55'14.88"|-122 56'45.60"  50 37'24.60"|-122 53'05.98"  50 31'01.16"|-122 46'08.39"  50 28'29.64"|-122 29'49.18"  50 29'06.72"|-122 14'27.59"  50 14'10.68"|-121 50'20.42"  50 07'16.32"|-121 50'06.02"  49 41'50.96"|-121 53'20.43"  49 39'05.04"|-122 13'37.22"  49 45'03.24"|-122 33'32.42"  49 34'11.64"|-123 18'17.97"  49 41'53.52"|-123 42'14.38"  49 56'00.24"|-123 52'51.59"  50 11'44.12"||||||||
R00E2201|H007FC0019_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|13|-119 38'45.59"  53 30'25.56"|-119 30'00.00"  53 33'55.76"|-119 10'22.81"  53 23'43.80"|-118 50'49.20"  53 23'39.12"|-118 47'02.39"  53 18'39.96"|-118 47'45.62"  53 02'34.08"|-119 27'39.59"  52 09'20.16"|-120 43'08.38"  52 40'34.68"|-120 55'15.62"  52 57'15.12"|-120 55'15.62"  53 10'37.16"|-120 33'21.60"  53 21'18.00"|-119 58'26.40"  53 11'17.88"|-119 53'24.00"  53 13'39.72"|||||||||||
R00E2201|H007FC0020_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|11|-118 47'45.62"  53 02'34.08"|-118 47'45.62"  53 01'36.44"|-118 44'06.00"  52 55'12.72"|-118 37'08.41"  52 52'41.16"|-118 23'38.39"  52 54'18.36"|-118 01'15.59"  52 39'21.24"|-117 37'51.59"  52 40'58.44"|-118 25'19.19"  50 58'09.80"|-119 04'08.40"  51 30'18.36"|-119 11'13.19"  52 02'32.64"|-119 27'39.59"  52 09'20.16"|||||||||||||
R00E2201|H007FC0021_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|12|-117 37'51.59"  52 40'58.44"|-117 16'04.82"  52 42'29.48"|-116 57'39.59"  52 30'27.36"|-116 49'37.19"  52 10'14.16"|-116 45'54.00"  52 08'48.84"|-117 26'52.79"  50 23'01.68"|-117 32'06.01"  50 53'35.52"|-117 59'09.57"  50 51'39.60"|-118 08'56.41"  50 10'57.32"|-118 19'15.60"  50 09'15.12"|-118 15'00.00"  50 27'12.60"|-118 25'19.19"  50 58'09.80"||||||||||||
R00E2201|H007FC0022_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|8|-127 41'38.40"  62 59'38.04"|-127 14'56.37"  63 00'16.56"|-127 10'37.21"  62 42'32.76"|-126 57'25.20"  62 30'21.60"|-126 59'49.18"  62 14'29.04"|-127 13'51.61"  62 10'21.36"|-127 19'22.79"  62 05'43.80"|-127 53'49.21"  62 40'11.64"||||||||||||||||
R00E2201|H007FC0023_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|5|-116 15'00.00"  51 57'06.48"|-116 06'54.02"  51 54'02.16"|-115 48'43.19"  51 29'58.20"|-115 59'20.39"  50 58'34.32"|-116 12'07.19"  50 59'11.76"|||||||||||||||||||
R00E2201|H007FC0024_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|12|-126 55'51.60"  55 56'36.24"|-126 51'14.41"  55 49'15.24"|-126 38'09.61"  55 54'00.00"|-126 33'43.19"  56 21'34.20"|-126 48'35.99"  56 43'24.60"|-126 45'03.63"  56 47'07.08"|-126 05'27.61"  56 31'53.40"|-125 50'52.83"  56 03'07.16"|-126 20'02.40"  56 14'33.72"|-126 35'49.20"  55 57'34.20"|-126 32'13.21"  55 36'19.80"|-126 54'46.78"  55 41'44.12"||||||||||||
R00E2201|H007FC0025_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|08/22/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|14|-127 53'56.41"  57 09'18.36"|-127 23'05.98"  56 52'36.48"|-127 16'26.41"  56 43'14.52"|-127 23'16.80"  56 21'51.48"|-127 06'00.02"  56 12'38.52"|-126 55'51.60"  55 56'36.24"|-126 54'46.78"  55 41'44.12"|-127 07'37.20"  55 44'49.20"|-127 16'58.82"  55 39'25.20"|-127 26'20.38"  55 00'22.68"|-127 24'28.82"  54 59'19.32"|-128 15'50.43"  54 29'58.56"|-128 15'32.41"  54 33'41.76"|-128 22'48.02"  54 37'43.68"||||||||||
